music.qq.com                  	123.125.9.87,111.206.15.84,27.221.81.95
mm.qq.com                     	58.247.205.183
nf.qq.com                     	0.0.0.1
pk.qq.com                     	0.0.0.1
ps.qq.com                     	0.0.0.1
young.qq.com                  	0.0.0.1
tj.qq.com                     	125.39.52.26
sg.qq.com                     	123.125.110.17,123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11
post.qq.com                   	0.0.0.1
sy.qq.com                     	111.206.15.66
mc.qq.com                     	0.0.0.1
no.qq.com                     	183.3.235.213
ai.qq.com                     	123.126.122.29,111.161.111.119
job.qq.com                    	219.133.48.42
oa.qq.com                     	0.0.0.1
survey.qq.com                 	0.0.0.1
reg.qq.com                    	163.177.56.115
x.qq.com                      	0.0.0.1
image.qq.com                  	111.161.64.31,111.161.64.30
cj.qq.com                     	183.61.51.29
origin.qq.com                 	140.207.62.101
wh.qq.com                     	140.207.127.68
pms.qq.com                    	125.39.133.30
kf.qq.com                     	59.37.96.218
rtx.qq.com                    	163.177.90.125
market.qq.com                 	0.0.0.1
ct.qq.com                     	0.0.0.1
push.qq.com                   	0.0.0.1
yp.qq.com                     	0.0.0.1
kids.qq.com                   	111.161.64.40,111.161.64.48
gc.qq.com                     	125.39.133.126
show.qq.com                   	163.177.90.103
xx.qq.com                     	123.125.9.11,123.125.110.17,123.125.110.18,123.125.110.16,123.125.110.27
time.qq.com                   	125.39.52.26
2014.qq.com                   	125.39.52.26
family.qq.com                 	140.207.128.29
play.qq.com                   	125.39.213.73
ipad.qq.com                   	125.39.52.26
tms.qq.com                    	58.247.205.183
stock.qq.com                  	125.39.52.26
xf.qq.com                     	0.0.0.1
password.qq.com               	163.177.71.203
o.qq.com                      	125.39.133.126
xz.qq.com                     	0.0.0.1
lm.qq.com                     	140.207.54.57
web3.qq.com                   	220.194.95.156
oma.qq.com                    	14.18.245.213,183.3.225.43
geo.qq.com                    	0.0.0.1
zx.qq.com                     	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
action.qq.com                 	0.0.0.1
xt.qq.com                     	123.126.122.37
alert.qq.com                  	0.0.0.1
lady.qq.com                   	111.161.64.48,111.161.64.40
mj.qq.com                     	103.18.209.117,106.117.248.169,124.236.35.11,124.236.35.13,124.236.35.12,106.117.248.167
jump.qq.com                   	125.39.247.166,125.39.247.177
xy.qq.com                     	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
2010.qq.com                   	125.39.52.26
vs.qq.com                     	125.39.52.26
soso.qq.com                   	0.0.0.1
speed.qq.com                  	123.125.110.27,123.125.9.11,123.125.110.17,123.125.110.18,123.125.110.16
watch.qq.com                  	0.0.0.1
fang.qq.com                   	58.247.205.183
xj.qq.com                     	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
point.qq.com                  	61.151.168.204
fire.qq.com                   	123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17,123.125.110.18
lz.qq.com                     	106.117.248.169,124.236.35.12,103.18.209.117,124.236.35.13,106.117.248.167,124.236.35.11
rainbow.qq.com                	0.0.0.1
zc.qq.com                     	125.39.133.123
hj.qq.com                     	0.0.0.1
flower.qq.com                 	111.161.111.119,123.126.122.29
dv.qq.com                     	0.0.0.1
gj.qq.com                     	111.161.111.119,123.126.122.29
dn.qq.com                     	42.81.85.253
tips.qq.com                   	140.207.69.85
debug.qq.com                  	0.0.0.1
fe.qq.com                     	0.0.0.1
999.qq.com                    	0.0.0.1
yw.qq.com                     	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
fund.qq.com                   	111.161.64.48,111.161.64.40
aba.qq.com                    	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
ll.qq.com                     	123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11,123.125.110.17
tst.qq.com                    	10.229.131.15
cdp.qq.com                    	111.206.25.153
cube.qq.com                   	0.0.0.1
vip2.qq.com                   	58.251.61.199
note.qq.com                   	0.0.0.1
hawk.qq.com                   	0.0.0.1
dts.qq.com                    	123.125.110.17,123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11
exp.qq.com                    	163.177.90.84
hope.qq.com                   	111.206.15.66
cmc.qq.com                    	0.0.0.1
lq.qq.com                     	0.0.0.1
rx.qq.com                     	0.0.0.1
etest.qq.com                  	100.113.10.33
jiaju.qq.com                  	125.39.52.26
zg.qq.com                     	123.125.110.17,123.125.110.18,123.125.110.16,123.125.110.27,123.125.9.11
tango.qq.com                  	0.0.0.1
amc.qq.com                    	0.0.0.1
dmc.qq.com                    	14.17.32.188
7.qq.com                      	103.18.209.117,106.117.248.167,124.236.35.13,106.117.248.169,124.236.35.12,124.236.35.11
wiki.qq.com                   	0.0.0.1
lv.qq.com                     	0.0.0.1
ssl.qq.com                    	61.129.7.120
wc.qq.com                     	125.39.52.26
ty.qq.com                     	106.117.248.167,106.117.248.169,124.236.35.13,124.236.35.12,103.18.209.117,124.236.35.11
museum.qq.com                 	0.0.0.1
cb.qq.com                     	219.133.60.197
kc.qq.com                     	123.151.176.32,123.151.71.101
touch.qq.com                  	58.247.205.183
wsj.qq.com                    	0.0.0.1
magic.qq.com                  	123.151.79.49
idea.qq.com                   	125.39.83.106
pilot.qq.com                  	183.61.56.30
gx.qq.com                     	111.161.64.48,111.161.64.40
zero.qq.com                   	0.0.0.1
666.qq.com                    	106.117.248.169,103.18.209.117,124.236.35.11,124.236.35.13,106.117.248.167,124.236.35.12
du.qq.com                     	0.0.0.1
